building_id,meter,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,unixtimestamp
192,1,223.32,2,Education,151637,1983.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
194,1,82.224,2,Office,155682,,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
195,1,22.121,2,Office,9703,1940.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
197,1,68.6489,2,Public services,102856,,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
198,1,63.8308,2,Office,163959,2004.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
200,1,83.068,2,Entertainment/public assembly,143093,1964.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
201,1,247.446,2,Education,219608,1992.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
202,1,120.03,2,Lodging/residential,74682,2006.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
203,1,203.485,2,Lodging/residential,63348,2007.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
204,1,37.5951,2,Lodging/residential,30949,1951.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
205,1,81.4151,2,Lodging/residential,60086,2001.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
206,1,124.813,2,Public services,345837,1966.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
207,1,16.1072,2,Public services,99700,,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
208,1,0.1407,2,Healthcare,36904,1934.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
209,1,758.585,2,Education,193294,2006.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
210,1,17.6898,2,Education,71248,2004.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
212,1,146.723,2,Education,327256,2012.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
213,1,22.9299,2,Education,49662,1964.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
214,1,0.0352,2,Education,91273,1951.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
215,1,0.9847,2,Lodging/residential,36406,1940.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
216,1,18.3931,2,Education,137065,1964.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
217,1,87.4641,2,Education,282946,2003.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
219,1,294.466,2,Education,96124,1959.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
220,1,335.719,2,Education,122592,1971.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
221,1,278.605,2,Education,204349,1993.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
222,1,6.049,2,Entertainment/public assembly,11935,1939.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
224,1,177.953,2,Education,272278,1955.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
225,1,121.648,2,Lodging/residential,216526,1967.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
226,1,18.8151,2,Office,74180,1930.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
228,1,0.0,2,Lodging/residential,49108,1951.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
229,1,64.9562,2,Education,140092,,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
231,1,519.368,2,Education,33739,1939.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
233,1,0.0,2,Education,25139,1970.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
234,1,76.2101,2,Education,179167,1971.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
235,1,5.3808,2,Education,9309,1970.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
236,1,13.8916,2,Entertainment/public assembly,144086,1989.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
237,1,5.4863,2,Public services,101262,1982.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
238,1,58.8721,2,Office,45017,,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
239,1,13.3992,2,Lodging/residential,106440,1963.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
240,1,0.0,2,Lodging/residential,111304,1964.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
244,1,4.9939,2,Education,95717,,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
245,1,0.0,2,Education,88486,,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
246,1,148.587,2,Office,202435,1967.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
247,1,176.651,2,Education,64560,1965.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
248,1,108.671,2,Education,24643,1982.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
249,1,258.383,2,Entertainment/public assembly,179449,1976.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
250,1,89.3632,2,Education,131710,1991.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
252,1,0.2813,2,Education,4314,1907.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
253,1,78.0389,2,Education,65907,1964.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
254,1,284.408,2,Entertainment/public assembly,254766,1989.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
255,1,13.9971,2,Education,49078,1914.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
256,1,1.3716,2,Education,16744,,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
257,1,10.8319,2,Education,75650,,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
258,1,0.0,2,Education,71224,,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
259,1,0.0,2,Education,77469,,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
260,1,133.289,2,Education,126985,1979.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
263,1,132.867,2,Education,87673,1960.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
264,1,0.0,2,Office,83660,1973.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
265,1,12.2035,2,Office,118966,1988.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
267,1,0.1055,2,Entertainment/public assembly,72193,2013.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
268,1,322.46,2,Entertainment/public assembly,77844,,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
271,1,7.8777,2,Education,71421,,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
273,1,163.147,2,Office,140345,,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
277,1,27.8183,2,Education,12761,1909.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
279,1,19.3075,2,Education,49384,1967.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
281,1,73.045,2,Food sales and service,28862,,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
282,1,0.0,2,Office,28750,,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
284,1,45.6487,2,Entertainment/public assembly,230259,1975.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
285,1,486.486,2,Utility,21958,,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
286,1,60.525,2,Lodging/residential,32841,1935.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
287,1,1.7584,2,Office,33713,1956.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
290,1,0.0703,2,Office,51732,1966.0,,5.0,0.0,-5.6,0.0,1017.4,0.0,0.0,1451642400
747,1,0.0,6,Education,30531,,,5.6,0.0,1.7,0.0,1019.5,0.0,0.0,1451642400
753,1,0.0,6,Education,39558,,,5.6,0.0,1.7,0.0,1019.5,0.0,0.0,1451642400
765,1,0.0,6,Entertainment/public assembly,58562,,,5.6,0.0,1.7,0.0,1019.5,0.0,0.0,1451642400
771,1,0.0,6,Lodging/residential,82911,,,5.6,0.0,1.7,0.0,1019.5,0.0,0.0,1451642400
774,1,0.7906,6,Lodging/residential,93500,,,5.6,0.0,1.7,0.0,1019.5,0.0,0.0,1451642400
777,1,0.0,6,Lodging/residential,105791,,,5.6,0.0,1.7,0.0,1019.5,0.0,0.0,1451642400
780,1,31.6141,6,Education,120836,,,5.6,0.0,1.7,0.0,1019.5,0.0,0.0,1451642400
787,1,0.0,6,Lodging/residential,278795,,,5.6,0.0,1.7,0.0,1019.5,0.0,0.0,1451642400
789,1,132.15,7,Education,64583,1923.0,1.0,-3.2,,-3.6,5.0,1012.9,200.0,2.1,1451642400
790,1,389.17,7,Education,86111,1911.0,8.0,-3.2,,-3.6,5.0,1012.9,200.0,2.1,1451642400
791,1,318.66,7,Education,150695,,5.0,-3.2,,-3.6,5.0,1012.9,200.0,2.1,1451642400
792,1,1502.32,7,Education,333681,1938.0,3.0,-3.2,,-3.6,5.0,1012.9,200.0,2.1,1451642400
793,1,0.0,7,Education,150695,1964.0,6.0,-3.2,,-3.6,5.0,1012.9,200.0,2.1,1451642400
794,1,0.0,7,Education,731945,1969.0,11.0,-3.2,,-3.6,5.0,1012.9,200.0,2.1,1451642400
795,1,0.0,7,Education,387500,1960.0,6.0,-3.2,,-3.6,5.0,1012.9,200.0,2.1,1451642400
796,1,50.63,7,Education,226042,1965.0,2.0,-3.2,,-3.6,5.0,1012.9,200.0,2.1,1451642400
797,1,0.0,7,Education,764237,1979.0,13.0,-3.2,,-3.6,5.0,1012.9,200.0,2.1,1451642400
798,1,120.07,7,Education,409028,1970.0,21.0,-3.2,,-3.6,5.0,1012.9,200.0,2.1,1451642400
799,1,0.0,7,Education,527431,1976.0,26.0,-3.2,,-3.6,5.0,1012.9,200.0,2.1,1451642400
800,1,0.0,7,Education,64583,1955.0,2.0,-3.2,,-3.6,5.0,1012.9,200.0,2.1,1451642400
801,1,657.09,7,Education,484376,1952.0,5.0,-3.2,,-3.6,5.0,1012.9,200.0,2.1,1451642400
802,1,355.1,7,Education,290625,1995.0,19.0,-3.2,,-3.6,5.0,1012.9,200.0,2.1,1451642400
803,1,0.0,7,Education,182986,1962.0,3.0,-3.2,,-3.6,5.0,1012.9,200.0,2.1,1451642400
874,1,293.27,9,Office,181805,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
875,1,104.099,9,Lodging/residential,177708,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
878,1,32.144,9,Lodging/residential,41241,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
879,1,7.3854,9,Education,110235,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
880,1,70.2315,9,Education,157723,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
883,1,311.804,9,Education,399331,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
885,1,27.3259,9,Lodging/residential,40697,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
886,1,0.0,9,Education,69799,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
887,1,16.5292,9,Lodging/residential,69754,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
888,1,212.558,9,Entertainment/public assembly,137522,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
889,1,162.83,9,Education,126077,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
890,1,85.3188,9,Education,202937,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
891,1,0.2462,9,Education,50846,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
893,1,45.1212,9,Education,47191,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
894,1,168.703,9,Education,101555,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
895,1,72.0603,9,Education,55087,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
896,1,45.3322,9,Education,245637,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
898,1,79.2698,9,Public services,64749,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
899,1,191.633,9,Education,225014,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
900,1,0.0,9,Education,111623,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
901,1,43.3979,9,Education,107730,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
903,1,988.305,9,Education,275793,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
905,1,22.121,9,Lodging/residential,39648,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
906,1,5.0291,9,Lodging/residential,39649,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
907,1,78.9181,9,Entertainment/public assembly,44564,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
908,1,0.7737,9,Education,91254,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
910,1,6.9282,9,Office,60096,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
911,1,113.735,9,Education,239638,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
912,1,6.7875,9,Education,52559,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
913,1,188.468,9,Entertainment/public assembly,503634,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
914,1,253.248,9,Education,229973,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
915,1,68.2972,9,Education,205141,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
916,1,0.0,9,Education,51778,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
917,1,144.824,9,Education,237702,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
918,1,22.8595,9,Education,60621,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
920,1,45.4377,9,Education,85623,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
921,1,397.756,9,Entertainment/public assembly,262162,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
922,1,16.916,9,Education,147205,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
923,1,0.0,9,Education,24992,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
924,1,428.845,9,Entertainment/public assembly,252268,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
925,1,0.0,9,Education,54405,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
926,1,0.422,9,Education,26033,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
927,1,1005.68,9,Lodging/residential,745671,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
928,1,236.086,9,Education,179115,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
929,1,159.489,9,Education,199628,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
931,1,9.39,9,Education,216050,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
932,1,193.005,9,Lodging/residential,233937,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
933,1,27.5369,9,Office,8525,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
934,1,249.099,9,Entertainment/public assembly,170607,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
935,1,70.8294,9,Office,16135,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
942,1,109.339,9,Lodging/residential,57334,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
945,1,183.509,9,Office,332447,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
946,1,69.9501,9,Education,177216,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
948,1,9.812,9,Entertainment/public assembly,20372,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
949,1,36.1532,9,Lodging/residential,86786,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
951,1,134.449,9,Office,103924,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
952,1,311.874,9,Education,218024,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
953,1,0.0,9,Entertainment/public assembly,563782,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
954,1,0.0,9,Education,305224,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
955,1,12.8717,9,Education,198488,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
956,1,0.0,9,Office,86167,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
957,1,0.0,9,Education,111195,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
958,1,36.3291,9,Entertainment/public assembly,234819,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
959,1,256.027,9,Education,128536,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
960,1,28.592,9,Education,56137,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
961,1,0.6682,9,Education,155882,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
962,1,174.612,9,Public services,492898,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
963,1,144.542,9,Lodging/residential,44784,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
964,1,134.836,9,Education,130577,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
965,1,32.1792,9,Lodging/residential,45086,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
966,1,231.655,9,Education,393530,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
967,1,30.0339,9,Entertainment/public assembly,119262,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
968,1,36.5401,9,Education,153999,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
969,1,63.7253,9,Education,193723,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
971,1,113.032,9,Lodging/residential,301307,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
972,1,112.891,9,Education,282152,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
973,1,1.0551,9,Office,193960,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
974,1,69.5633,9,Education,186572,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
975,1,34.8872,9,Entertainment/public assembly,426472,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
976,1,9.2493,9,Education,59498,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
978,1,7.3854,9,Education,258491,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
979,1,63.0571,9,Entertainment/public assembly,52357,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
980,1,0.0,9,Entertainment/public assembly,34819,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
981,1,244.562,9,Education,167055,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
983,1,211.89,9,Entertainment/public assembly,122122,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
987,1,238.759,9,Education,166395,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
989,1,16.0017,9,Education,168696,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
990,1,40.9713,9,Office,82939,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
991,1,21.4176,9,Education,57811,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
992,1,23.2112,9,Office,51483,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
993,1,986.09,9,Education,428647,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
994,1,3.6927,9,Education,108392,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
995,1,7.0689,9,Education,46230,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
996,1,52.7528,9,Education,77632,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
997,1,71.2514,9,Office,38173,,,7.8,,1.7,0.0,1029.6,10.0,5.7,1451642400
998,1,0.0,10,Education,173479,,1.0,-12.8,0.0,-17.8,0.0,1035.0,310.0,2.6,1451642400
1000,1,0.0,10,Education,121146,,2.0,-12.8,0.0,-17.8,0.0,1035.0,310.0,2.6,1451642400
1001,1,0.0,10,Other,4482,,1.0,-12.8,0.0,-17.8,0.0,1035.0,310.0,2.6,1451642400
1003,1,0.0,10,Education,94751,,3.0,-12.8,0.0,-17.8,0.0,1035.0,310.0,2.6,1451642400
1013,1,0.0,10,Education,67377,,3.0,-12.8,0.0,-17.8,0.0,1035.0,310.0,2.6,1451642400
1015,1,41.9573,10,Other,4607,,1.0,-12.8,0.0,-17.8,0.0,1035.0,310.0,2.6,1451642400
1017,1,0.0,10,Technology/science,109263,,6.0,-12.8,0.0,-17.8,0.0,1035.0,310.0,2.6,1451642400
1018,1,0.0,10,Education,186840,,2.0,-12.8,0.0,-17.8,0.0,1035.0,310.0,2.6,1451642400
1022,1,0.0,10,Education,84346,,2.0,-12.8,0.0,-17.8,0.0,1035.0,310.0,2.6,1451642400
1030,1,0.0,11,Education,68030,,,-3.2,,-3.6,5.0,1012.9,200.0,2.1,1451642400
1031,1,0.0,11,Education,93206,,,-3.2,,-3.6,5.0,1012.9,200.0,2.1,1451642400
1032,1,0.0,11,Education,127632,,,-3.2,,-3.6,5.0,1012.9,200.0,2.1,1451642400
1070,1,47.3144,13,Lodging/residential,230747,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1072,1,0.0,13,Healthcare,305000,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1073,1,46.3148,13,Office,194111,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1074,1,0.0,13,Office,89858,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1077,1,0.0,13,Entertainment/public assembly,19454,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1078,1,0.0,13,Entertainment/public assembly,80438,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1079,1,0.0,13,Education,14185,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1080,1,0.0,13,Education,207115,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1083,1,13.328,13,Education,100813,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1084,1,0.0,13,Office,122922,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1085,1,0.0,13,Education,58377,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1088,1,60.6841,13,Education,287594,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1090,1,2.6656,13,Office,305047,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1092,1,62.9748,13,Office,105167,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1093,1,0.0,13,Office,47578,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1094,1,0.0,13,Office,70852,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1095,1,0.0,13,Education,32256,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1097,1,0.0,13,Office,157545,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1098,1,0.0,13,Office,131745,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1101,1,0.0,13,Office,71936,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1104,1,0.0,13,Public services,199722,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1107,1,0.0,13,Education,184098,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1109,1,1.8326,13,Office,102191,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1119,1,10.3292,13,Office,119509,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1121,1,4.4982,13,Education,85732,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1122,1,0.0,13,Office,84365,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1127,1,0.0,13,Office,87131,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1129,1,4.6648,13,Office,133100,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1130,1,0.0,13,Education,280225,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1132,1,0.9996,13,Office,103926,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1133,1,0.0,13,Office,82302,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1136,1,3.8318,13,Office,79782,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1137,1,0.0,13,Office,27452,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1139,1,1052.91,13,Office,336650,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1140,1,63.9744,13,Education,156483,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1142,1,0.0,13,Office,103718,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1143,1,1.666,13,Office,96612,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1144,1,0.0,13,Office,152312,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1146,1,0.0,13,Public services,83155,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1148,1,42.1082,13,Office,861524,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1150,1,0.0,13,Office,196043,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1151,1,52.6456,13,Office,267536,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1152,1,0.0,13,Office,118858,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1154,1,0.0,13,Lodging/residential,262156,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1156,1,547.781,13,Education,259989,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1157,1,0.0,13,Education,37107,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1158,1,0.0,13,Public services,294812,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1159,1,19.992,13,Office,671507,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1160,1,0.0,13,Office,80205,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1161,1,0.0,13,Office,53077,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1162,1,11.662,13,Office,72958,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1163,1,4.4357,13,Parking,83919,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
1164,1,56.2275,13,Office,249457,,,-8.3,,-11.7,0.0,1021.9,270.0,6.7,1451642400
